cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,two_domain_any_n,two_domain_any_events,two_domain_any_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,direction_expansion_n,direction_expansion_events,direction_expansion_nonevents,direction_mixed_n,direction_mixed_events,direction_mixed_nonevents,direction_contraction_1_n,direction_contraction_1_events,direction_contraction_1_nonevents,direction_contraction_2_plus_n,direction_contraction_2_plus_events,direction_contraction_2_plus_nonevents
hrs,incident_hypertension,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,23819,8134,2268,21551,18,18,,,,PASS,,two_domain_any,risk_ratio,1.1087168595216184,0.05036795503016252,1.0044940545240864,1.223753459815032,0.040463232422587876,4244.0,467.0,3777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23819,8134,2268,21551,20,20,,,,PASS,,alcohol_loss,risk_ratio,1.0654090226834965,0.07696362561839563,0.916230645098458,1.2388762498698411,0.41037707316099536,,,,1597.0,167.0,1430.0,2877.0,332.0,2545.0,2209.0,215.0,1994.0,,,,,,,,,,,,,,,,,,
hrs,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23819,8134,2268,21551,20,20,,,,PASS,,activity_loss,risk_ratio,1.1460648005474503,0.057190646551557395,1.0245387939226587,1.2820056544906382,0.017132389629608176,,,,1597.0,167.0,1430.0,2877.0,332.0,2545.0,2209.0,215.0,1994.0,,,,,,,,,,,,,,,,,,
hrs,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23819,8134,2268,21551,20,20,,,,PASS,,work_loss,risk_ratio,1.0903702254226109,0.07054330336652165,0.9495709395127506,1.252046770827058,0.2200322564555406,,,,1597.0,167.0,1430.0,2877.0,332.0,2545.0,2209.0,215.0,1994.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,21,21,15332.0,492.0,14840.0,PASS,,any_withdrawal,risk_ratio,1.2009161453609887,0.08812134233505715,1.0104240181786628,1.427321166403317,0.03774222128856117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,21,21,,,,PASS,,two_domain_any,risk_ratio,1.0323527824856868,0.0966094845208934,0.8542677086996705,1.247562393676547,0.7417181327468119,11321.0,354.0,10967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,23,23,,,,PASS,,alcohol_loss,risk_ratio,1.0769962314607737,0.1159421961116925,0.8580725468699095,1.3517748432948777,0.5223246051933426,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,23,23,,,,PASS,,activity_loss,risk_ratio,1.0586224152062866,0.11605670289996756,0.8432443517590248,1.3290114729371472,0.6235202197878538,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,23,23,,,,PASS,,work_loss,risk_ratio,1.2607164088238156,0.10587833125344503,1.0244566984952683,1.5514622197425747,0.028656980983755614,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,22,22,,,,PASS,,loss_1,risk_ratio,1.1924830828508788,0.09002567021909548,0.9995907698351698,1.4225980729294079,0.050533830053505986,,,,,,,,,,,,,13838.0,449.0,13389.0,1494.0,43.0,1451.0,,,,,,,,,,,,
hrs,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,22,22,,,,PASS,,loss_2plus,risk_ratio,1.1117034631132852,0.20994118233277295,0.7366932661897152,1.6776108139147874,0.6139831357237546,,,,,,,,,,,,,13838.0,449.0,13389.0,1494.0,43.0,1451.0,,,,,,,,,,,,
hrs,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,24,24,,,,PASS,,direction_expansion,risk_ratio,1.3602052900564305,0.29213739750413414,0.7672495739954533,2.411416693870282,0.2923175270442784,,,,,,,,,,,,,,,,,,,6081.0,183.0,5898.0,1880.0,58.0,1822.0,12049.0,394.0,11655.0,1403.0,40.0,1363.0
hrs,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,24,24,,,,PASS,,direction_mixed,risk_ratio,1.11321056211546,0.13525416396427595,0.853982095014853,1.4511284988754531,0.42781363426685237,,,,,,,,,,,,,,,,,,,6081.0,183.0,5898.0,1880.0,58.0,1822.0,12049.0,394.0,11655.0,1403.0,40.0,1363.0
hrs,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,24,24,,,,PASS,,direction_contraction_1,risk_ratio,0.9470531169002033,0.28189573343687213,0.5450348275228202,1.6456005395230222,0.8469750228658077,,,,,,,,,,,,,,,,,,,6081.0,183.0,5898.0,1880.0,58.0,1822.0,12049.0,394.0,11655.0,1403.0,40.0,1363.0
hrs,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,24,24,,,,PASS,,direction_contraction_2_plus,risk_ratio,0.6616646037578866,0.5860652454589904,0.2097868495291675,2.086880320900248,0.4810008663963511,,,,,,,,,,,,,,,,,,,6081.0,183.0,5898.0,1880.0,58.0,1822.0,12049.0,394.0,11655.0,1403.0,40.0,1363.0
hrs,incident_cancer,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,18,18,15332.0,492.0,14840.0,PASS,,any_withdrawal,risk_ratio,1.1716192826636813,0.05519074977063095,1.0514970518579585,1.3054641865936387,0.0041072254473618845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,18,18,,,,PASS,,two_domain_any,risk_ratio,1.0907053293871636,0.060768502977254335,0.9682359232056621,1.228665542190249,0.15306862792944023,11321.0,354.0,10967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,20,20,,,,PASS,,alcohol_loss,risk_ratio,1.0205346817475185,0.09367645965791602,0.849356903996951,1.2262113038092732,0.8282175294197264,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,20,20,,,,PASS,,activity_loss,risk_ratio,1.0958147897547128,0.06903005205739926,0.9571470624269288,1.2545721557149307,0.18501087790328619,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,52672,16471,1549,51123,20,20,,,,PASS,,work_loss,risk_ratio,1.2916478604251305,0.08400469249968774,1.0955676628810809,1.5228216858404207,0.0023153605995609944,,,,4118.0,122.0,3996.0,7842.0,247.0,7595.0,4939.0,169.0,4770.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,21,21,6102.0,643.0,5459.0,PASS,,any_withdrawal,risk_ratio,1.170347076160254,0.07381424084616572,1.01270715591429,1.3525255259406703,0.033086682547403864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,21,21,,,,PASS,,two_domain_any,risk_ratio,1.1592314986834307,0.07997902136923221,0.991041650308231,1.3559648750603792,0.06468187336265466,4266.0,467.0,3799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,23,23,,,,PASS,,alcohol_loss,risk_ratio,1.2321401312217444,0.09328266844832074,1.0262608261663067,1.4793211084928581,0.02523085118904585,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,23,23,,,,PASS,,activity_loss,risk_ratio,1.119216787767604,0.10434643388593397,0.9122090366828272,1.3732008428418758,0.28041968576249865,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,23,23,,,,PASS,,work_loss,risk_ratio,1.0231112415650105,0.09113436080949665,0.8557544141594964,1.223197444613592,0.8020389565784567,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,22,22,,,,PASS,,loss_1,risk_ratio,1.1611308238764804,0.075512219869646,1.0013941179748043,1.346347822456449,0.047882103044539624,,,,,,,,,,,,,5520.0,586.0,4934.0,582.0,57.0,525.0,,,,,,,,,,,,
hrs,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,22,22,,,,PASS,,loss_2plus,risk_ratio,1.0729800860409606,0.17665589506753177,0.7589652491700224,1.5169156510123134,0.6900842374939348,,,,,,,,,,,,,5520.0,586.0,4934.0,582.0,57.0,525.0,,,,,,,,,,,,
hrs,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,24,24,,,,PASS,,direction_expansion,risk_ratio,0.9795075142028092,0.2422228972362351,0.6092945143473056,1.5746653675481417,0.9318792800004249,,,,,,,,,,,,,,,,,,,2707.0,242.0,2465.0,735.0,75.0,660.0,4823.0,515.0,4308.0,544.0,53.0,491.0
hrs,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,24,24,,,,PASS,,direction_mixed,risk_ratio,1.1038391510424364,0.11504331013316461,0.8810098225380912,1.3830275670069563,0.39047462998701465,,,,,,,,,,,,,,,,,,,2707.0,242.0,2465.0,735.0,75.0,660.0,4823.0,515.0,4308.0,544.0,53.0,491.0
hrs,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,24,24,,,,PASS,,direction_contraction_1,risk_ratio,1.2141262122807752,0.23014181934839698,0.7733333928424139,1.9061668266116725,0.39919175593488665,,,,,,,,,,,,,,,,,,,2707.0,242.0,2465.0,735.0,75.0,660.0,4823.0,515.0,4308.0,544.0,53.0,491.0
hrs,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,24,24,,,,PASS,,direction_contraction_2_plus,risk_ratio,1.1469832227379597,0.4791885071364229,0.44840564223044344,2.9338848340500174,0.7747385925603112,,,,,,,,,,,,,,,,,,,2707.0,242.0,2465.0,735.0,75.0,660.0,4823.0,515.0,4308.0,544.0,53.0,491.0
hrs,incident_arthritis,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,18,18,6102.0,643.0,5459.0,PASS,,any_withdrawal,risk_ratio,1.1484794758679644,0.045603106450192575,1.0502817131072497,1.255858394970706,0.0023995144143512106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,18,18,,,,PASS,,two_domain_any,risk_ratio,1.1564480733483737,0.050437823792648606,1.0475949192667922,1.2766119057614251,0.0039537128806854845,4266.0,467.0,3799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,20,20,,,,PASS,,alcohol_loss,risk_ratio,1.197079740779706,0.0723950826630965,1.0387242597664672,1.379576814839565,0.012963560298018432,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,20,20,,,,PASS,,activity_loss,risk_ratio,1.1222758903423662,0.059137781255701634,0.9994508978698649,1.2601951498849382,0.05109556414777512,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
hrs,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,23314,8185,2155,21159,20,20,,,,PASS,,work_loss,risk_ratio,1.0181920873890982,0.0718706357916749,0.8844093424808792,1.1722118673166126,0.8019317793464797,,,,1665.0,190.0,1475.0,2828.0,307.0,2521.0,2229.0,207.0,2022.0,,,,,,,,,,,,,,,,,,
