cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,withdrawal_log_rr_attenuation_percent
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,2583,323,2260,PASS,,context_transition_hospitalization,risk_ratio,1.047652704037155,0.07486365348177687,0.9046764410817553,1.2132251249562223,0.5340565031581894,2.3833563349483775
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,2583,323,2260,PASS,,context_bmi_or_weight_loss,risk_ratio,0.9427502554004346,0.11129698915733081,0.7579847879036897,1.172553932798073,0.5963208403199196,2.3833563349483775
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,2583,323,2260,PASS,,context_incident_non_target_disease,risk_ratio,1.018822015930059,0.07495042971867634,0.8796307434237465,1.1800386786205719,0.8035216151740493,2.3833563349483775
share,incident_hypertension,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,10749,9538,1247,9502,22,22,2583,323,2260,PASS,,context_fi_change,risk_ratio,1.065349305499046,0.018515728071346,1.0273807185041255,1.1047210856553973,0.0006288345186806957,2.3833563349483775
share,incident_cancer,clinical_context,base_same_set_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,18,18,8609,252,8357,PASS,,any_withdrawal,risk_ratio,0.9012086222313367,0.13261409109982034,0.6949347342592345,1.1687097230070735,0.43282308785052037,
share,incident_cancer,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,19,19,8609,252,8357,PASS,,any_withdrawal,risk_ratio,0.899654078793182,0.13252546263661102,0.6938565221682795,1.1664911053367781,0.4249159122730809,-1.6597465062537307
share,incident_cancer,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,31474,22361,856,30618,19,19,8609,252,8357,PASS,,context_self_rated_health_worsening,risk_ratio,1.0898303127036377,0.07361304588985512,0.943407544493463,1.2589788129428499,0.24257686263903322,-1.6597465062537307
share,incident_cancer,clinical_context,base_same_set_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,18,18,8602,251,8351,PASS,,any_withdrawal,risk_ratio,0.9001940185572403,0.1327981125118455,0.6939020405007442,1.1678150859182608,0.4284974276458481,
share,incident_cancer,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,19,19,8602,251,8351,PASS,,any_withdrawal,risk_ratio,0.9011180485703806,0.13269613906670702,0.694753158650631,1.1687802025058893,0.43266329210785137,0.9757502734205661
share,incident_cancer,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,31475,22362,855,30620,19,19,8602,251,8351,PASS,,context_transition_hospitalization,risk_ratio,1.1583150422579298,0.0906500382368084,0.9697621819676374,1.383528623892826,0.10496397464955173,0.9757502734205661
share,incident_cancer,clinical_context,base_same_set_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,18,18,8448,251,8197,PASS,,any_withdrawal,risk_ratio,0.9252433449637995,0.13306518942716714,0.7128377248838775,1.200939873853136,0.5592788136598832,
share,incident_cancer,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,19,19,8448,251,8197,PASS,,any_withdrawal,risk_ratio,0.9241451324631353,0.13296473321482655,0.7121318242961099,1.199278275057383,0.5529895893473502,-1.528535906386877
share,incident_cancer,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,31085,22156,845,30240,19,19,8448,251,8197,PASS,,context_bmi_or_weight_loss,risk_ratio,1.2199172866309331,0.13208787232488384,0.9416662053647122,1.580388228591671,0.13234196366670456,-1.528535906386877
share,incident_cancer,clinical_context,base_same_set_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,18,18,8612,252,8360,PASS,,any_withdrawal,risk_ratio,0.9042863960780378,0.13261307611187262,0.6973094364532675,1.1726987236700173,0.44805180780832965,
share,incident_cancer,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,19,19,8612,252,8360,PASS,,any_withdrawal,risk_ratio,0.9043363185269426,0.13262637699191154,0.6973297533396258,1.1727940376703714,0.44834644823393266,0.054870684453789724
share,incident_cancer,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,31485,22367,855,30630,19,19,8612,252,8360,PASS,,context_incident_non_target_disease,risk_ratio,0.9806403012525401,0.08370308995140001,0.8322648214913866,1.1554680380668054,0.8153278981209569,0.054870684453789724
share,incident_cancer,clinical_context,base_same_set_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,17,17,5775,180,5595,PASS,,any_withdrawal,risk_ratio,0.8758738643773025,0.16035363423635876,0.6396586932067181,1.1993193158266175,0.4085172996535482,
share,incident_cancer,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,18,18,5775,180,5595,PASS,,any_withdrawal,risk_ratio,0.8764763944063315,0.1603920965995336,0.6400504744716501,1.2002348261450273,0.41106553060977247,0.5188754755693875
share,incident_cancer,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,22198,19495,608,21590,18,18,5775,180,5595,PASS,,context_fi_change,risk_ratio,1.0283363560202914,0.027090714856506142,0.9751592213722183,1.0844133326504766,0.30233693353044366,0.5188754755693875
share,incident_cancer,clinical_context,base_same_set_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,17,17,5669,180,5489,PASS,,any_withdrawal,risk_ratio,0.8933733626212158,0.16079350684842436,0.6518764892827619,1.2243361712880285,0.48316936495400176,
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,any_withdrawal,risk_ratio,0.8946018237225426,0.1604800618260491,0.653174020841676,1.2252667703721922,0.4876689752765285,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,context_self_rated_health_worsening,risk_ratio,1.0519987526210484,0.09182090979795034,0.8787333814295523,1.259427943565571,0.5808977169118157,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,context_transition_hospitalization,risk_ratio,1.2252467139260892,0.10639680972309659,0.994622816799681,1.5093455374541547,0.056224863674731534,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,context_bmi_or_weight_loss,risk_ratio,1.1281322091438057,0.1620292006288564,0.821184027040507,1.5498137316361915,0.4568255942235969,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,context_incident_non_target_disease,risk_ratio,0.9878407793176335,0.10582478607934291,0.8028025239388662,1.2155285717028703,0.9079665410050058,1.2187392335295637
share,incident_cancer,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,21910,19272,601,21309,22,22,5669,180,5489,PASS,,context_fi_change,risk_ratio,1.024198537889267,0.0286183596472354,0.9683317226483609,1.0832885265243335,0.40344110450408976,1.2187392335295637
share,incident_arthritis,clinical_context,base_same_set_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,18,18,5273,723,4550,PASS,,any_withdrawal,risk_ratio,1.1317204135744687,0.06791314580417512,0.9906753912687053,1.2928463811551083,0.0684522752609387,
share,incident_arthritis,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,19,19,5273,723,4550,PASS,,any_withdrawal,risk_ratio,1.1310329077660013,0.06788503185717944,0.9901281253809909,1.2919897997619039,0.06970529625489004,0.4910918098754738
share,incident_arthritis,clinical_context,plus_self_rated_health_worsening,PASS_BASELINE_FREE_RISK_SET,20443,15283,2634,17809,19,19,5273,723,4550,PASS,,context_self_rated_health_worsening,risk_ratio,1.0664245740363183,0.03959731903704242,0.9867902392807438,1.1524854288561621,0.10434623559305449,0.4910918098754738
share,incident_arthritis,clinical_context,base_same_set_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,18,18,5273,722,4551,PASS,,any_withdrawal,risk_ratio,1.1307821853708961,0.06790852969110578,0.9898630490359904,1.2917628878029659,0.07030685427397027,
share,incident_arthritis,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,19,19,5273,722,4551,PASS,,any_withdrawal,risk_ratio,1.130326540102642,0.06781651781288421,0.9896426427384803,1.2910095342345047,0.07084942174226812,0.3279062093558669
share,incident_arthritis,clinical_context,plus_transition_hospitalization,PASS_BASELINE_FREE_RISK_SET,20450,15288,2634,17816,19,19,5273,722,4551,PASS,,context_transition_hospitalization,risk_ratio,1.1725705529287582,0.04873927295616682,1.0657418963998984,1.2901075825583779,0.0010895244089738144,0.3279062093558669
share,incident_arthritis,clinical_context,base_same_set_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,18,18,5190,707,4483,PASS,,any_withdrawal,risk_ratio,1.1196161307485932,0.06855026790694155,0.978856554094627,1.2806169351257877,0.09930764312414682,
share,incident_arthritis,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,19,19,5190,707,4483,PASS,,any_withdrawal,risk_ratio,1.1192684151281989,0.06855613017161698,0.9785413103926399,1.280233927580348,0.10026966154979636,0.27491491688136394
share,incident_arthritis,clinical_context,plus_bmi_or_weight_loss,PASS_BASELINE_FREE_RISK_SET,20238,15159,2597,17641,19,19,5190,707,4483,PASS,,context_bmi_or_weight_loss,risk_ratio,1.0250433903698928,0.07522131324308093,0.8845324124936963,1.1878750143014032,0.7422849968461481,0.27491491688136394
share,incident_arthritis,clinical_context,base_same_set_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,18,18,5277,723,4554,PASS,,any_withdrawal,risk_ratio,1.1298678786372383,0.067921931307909,0.9890367050068452,1.2907523216414676,0.07223051797810415,
share,incident_arthritis,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,19,19,5277,723,4554,PASS,,any_withdrawal,risk_ratio,1.128554616577768,0.0677828780295348,0.9881564079687786,1.288900737097921,0.07439236424798139,0.9524848618681285
share,incident_arthritis,clinical_context,plus_incident_non_target_disease,PASS_BASELINE_FREE_RISK_SET,20453,15289,2635,17818,19,19,5277,723,4554,PASS,,context_incident_non_target_disease,risk_ratio,1.1601955464915008,0.04663448677093075,1.0588534279655357,1.271237048063393,0.0014413606125765917,0.9524848618681285
share,incident_arthritis,clinical_context,base_same_set_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,17,17,3403,439,2964,PASS,,any_withdrawal,risk_ratio,1.1003971881519492,0.08821645844545276,0.9256770283738824,1.308095517742115,0.2781409286517953,
share,incident_arthritis,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,18,18,3403,439,2964,PASS,,any_withdrawal,risk_ratio,1.099283752961632,0.08811026181810927,0.924932880449732,1.306499958070293,0.282678177775488,1.058166690274018
share,incident_arthritis,clinical_context,plus_fi_change,PASS_BASELINE_FREE_RISK_SET,14030,12682,1721,12309,18,18,3403,439,2964,PASS,,context_fi_change,risk_ratio,1.0564066342198735,0.016850950791959373,1.0220862941776707,1.0918794070334796,0.0011284067659500258,1.058166690274018
share,incident_arthritis,clinical_context,base_same_set_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,17,17,3344,430,2914,PASS,,any_withdrawal,risk_ratio,1.0946184034117432,0.08887163641945857,0.9196341103995715,1.3028980064333118,0.3090284132133493,
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,any_withdrawal,risk_ratio,1.0965175376159084,0.0885807359672184,0.9217550443586464,1.304414570506469,0.2982595695613367,-1.9174324979982327
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,context_self_rated_health_worsening,risk_ratio,1.0057108888265334,0.05167130374236225,0.9088463319573743,1.1128992397712554,0.9122436123939385,-1.9174324979982327
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,context_transition_hospitalization,risk_ratio,1.0893662044509749,0.06377195579336414,0.961371206753613,1.2344021945563257,0.17952432376286243,-1.9174324979982327
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,context_bmi_or_weight_loss,risk_ratio,1.0029050723503372,0.09762017806200501,0.8282575084669119,1.2143790715616758,0.9762937183019643,-1.9174324979982327
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,context_incident_non_target_disease,risk_ratio,1.1342457546122795,0.06224767615423281,1.0039725630616867,1.2814228985826706,0.04300553675195944,-1.9174324979982327
share,incident_arthritis,clinical_context,plus_joint_context,PASS_BASELINE_FREE_RISK_SET,13874,12549,1694,12180,22,22,3344,430,2914,PASS,,context_fi_change,risk_ratio,1.0413953398272278,0.01812721749032375,1.0050454791816803,1.0790598796552802,0.025247061658934488,-1.9174324979982327
