cohort,outcome_id,context_id,model_id,state_adjustment,term,log_rr_attenuation_percent,n,events,estimate,ci_low,ci_high
hrs,multimorbidity_progression,cesd_worsening,plus_cesd_worsening,unconditional,loss_1,2.5798476435315765,60432,9517,1.1222242473021788,1.0757954464334147,1.1706568060017255
hrs,multimorbidity_progression,cesd_worsening,plus_cesd_worsening,unconditional,loss_2plus,2.242098795310974,60432,9517,1.3167713395902707,1.1842881423132363,1.4640750834333307
hrs,multimorbidity_progression,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_1,8.742013395392021,23171,3510,1.0993377418635089,0.9822662082849878,1.230362462326425
hrs,multimorbidity_progression,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_2plus,18.047290216392145,23171,3510,1.0754421822575917,0.8316450618123032,1.3907085371956458
hrs,multimorbidity_progression,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_1,-1.6722002923439876,23171,3510,1.1112837327597795,1.035854526921215,1.192205568060849
hrs,multimorbidity_progression,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_2plus,-1.4434796780861447,23171,3510,1.0942067823777517,0.9029560820098022,1.3259653558526836
hrs,multimorbidity_progression,fi_change,base_same_set_fi_change,current_state_held,loss_1,18.153589591086455,45092,7273,1.12441263258792,1.0405444644703865,1.2150405979688703
hrs,multimorbidity_progression,fi_change,base_same_set_fi_change,current_state_held,loss_2plus,17.737411445627842,45092,7273,1.2031141410387605,1.014893108381603,1.426242452937394
hrs,multimorbidity_progression,fi_change,plus_fi_change,unconditional,loss_1,5.079112079600577,45092,7273,1.145673312309225,1.0922856806372687,1.2016703704948364
hrs,multimorbidity_progression,fi_change,plus_fi_change,unconditional,loss_2plus,8.558741581370183,45092,7273,1.228194879386164,1.08660790519345,1.3882308922479645
hrs,multimorbidity_progression,joint_context,base_same_set_joint_context,current_state_held,loss_1,2.043137779105321,19246,2996,1.1372466957756695,1.0066944380109768,1.284729505020446
hrs,multimorbidity_progression,joint_context,base_same_set_joint_context,current_state_held,loss_2plus,14.290879267807536,19246,2996,1.047317171214311,0.7921826794149588,1.3846216101700266
hrs,multimorbidity_progression,joint_context,plus_joint_context,unconditional,loss_1,12.995337769293924,19246,2996,1.1210107438577948,1.0393522838454623,1.2090848381023576
hrs,multimorbidity_progression,joint_context,plus_joint_context,unconditional,loss_2plus,74.92860793605185,19246,2996,1.0136154599038565,0.8224309268599369,1.2492432701659328
hrs,multimorbidity_progression,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_1,1.6827128898102357,22837,3460,1.1141635671974257,0.994870912869606,1.2477603258994794
hrs,multimorbidity_progression,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_2plus,1.6030871067757413,22837,3460,1.1029172998060204,0.8524012551694085,1.4270586332837427
hrs,multimorbidity_progression,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_1,8.87307337276137,22837,3460,1.1053896067079831,1.0298314842925531,1.1864913835465118
hrs,multimorbidity_progression,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_2plus,24.199933691739943,22837,3460,1.078382825530467,0.8896787717971539,1.3071116848724995
share,mortality,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_1,54.618836169260355,43639,1911,1.3355329493008454,1.1160844006512716,1.5981302647249598
share,mortality,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_2plus,46.89892204311136,43639,1911,1.9376134743233473,1.38931168782436,2.70230647937515
share,mortality,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_1,4.868743084502339,43639,1911,1.8340290800220096,1.6720917181749968,2.011649618142745
share,mortality,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_2plus,4.79140897489143,43639,1911,3.273867593575875,2.72291701205009,3.936296616031103
share,mortality,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_1,53.95974873874726,43647,1911,1.341214015121955,1.1211837716017798,1.60442478737417
share,mortality,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_2plus,46.44714457416336,43647,1911,1.944022831815398,1.3956342997311333,2.7078904347275077
share,mortality,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_1,6.833365593329514,43647,1911,1.8113566215413048,1.6518606846067914,1.986252739699136
share,mortality,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_2plus,8.139008619739133,43647,1911,3.127656375365592,2.6041043447161525,3.7564679089045097
share,mortality,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_1,53.219254650996376,43063,1847,1.3505601565767034,1.1263599593436404,1.6193870542019175
share,mortality,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_2plus,45.53067266165709,43063,1847,2.000785701117693,1.428106646641197,2.803112380445901
share,mortality,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_1,8.929721693080296,43063,1847,1.795054403348208,1.634201821865158,1.9717395170335723
share,mortality,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_2plus,11.832192750048344,43063,1847,3.072868739764567,2.556421767270837,3.693648056323213
share,mortality,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_1,53.86175326545277,43663,1916,1.343140037234413,1.122826860920161,1.6066815128947438
share,mortality,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_2plus,46.64252495148912,43663,1916,1.9343320607607228,1.3879810237001555,2.6957432827951457
share,mortality,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_1,0.2163848725055981,43663,1916,1.8927319613552336,1.7261212449880934,2.0754244743452777
share,mortality,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_2plus,0.9857181104475106,43663,1916,3.401803874885309,2.8271246514182775,4.093300094631225
share,mortality,fi_change,base_same_set_fi_change,current_state_held,loss_1,45.436108572540654,30621,1228,1.377347002140884,1.103847415111095,1.718611411628437
share,mortality,fi_change,base_same_set_fi_change,current_state_held,loss_2plus,38.00423336860324,30621,1228,2.0303019399867432,1.3423738040201976,3.0707735469574993
share,mortality,fi_change,plus_fi_change,unconditional,loss_1,13.302749028787163,30621,1228,1.6631359461700257,1.4773638421236908,1.8722680876409892
share,mortality,fi_change,plus_fi_change,unconditional,loss_2plus,15.13283135136145,30621,1228,2.636486300330314,2.058286859807976,3.3771094532848114
share,mortality,joint_context,base_same_set_joint_context,current_state_held,loss_1,46.37144774930752,30206,1181,1.3741045685504536,1.0967515072346905,1.7215963259279898
share,mortality,joint_context,base_same_set_joint_context,current_state_held,loss_2plus,40.66466357954623,30206,1181,1.951233079192489,1.274942216004812,2.986261245051306
share,mortality,joint_context,plus_joint_context,unconditional,loss_1,23.766607297028163,30206,1181,1.571072281318333,1.392036936624144,1.7731340657616723
share,mortality,joint_context,plus_joint_context,unconditional,loss_2plus,28.383915282323112,30206,1181,2.240758183042109,1.732089376109247,2.898809555745169
share,mortality,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_1,53.37433301027702,42997,1836,1.3471139582791785,1.12320424484942,1.6156598632102588
share,mortality,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_2plus,45.72304727608014,42997,1836,1.9879998810496051,1.4183759409674537,2.7863864670163156
share,mortality,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_1,18.023957029857776,42997,1836,1.6885555796489389,1.536698052423499,1.855419769073668
share,mortality,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_2plus,20.78726899925932,42997,1836,2.725925795189887,2.272556718939831,3.269740807326515
share,incident_any_adl,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_1,75.95432206130728,31900,2364,1.1075972451568497,0.9454308279078372,1.2975794963168168
share,incident_any_adl,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_2plus,94.55182522563754,31900,2364,1.033462506072328,0.7424931862888374,1.4384573100201032
share,incident_any_adl,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_1,0.6860660129368953,31900,2364,1.525129997696867,1.3998490495847906,1.661623094693508
share,incident_any_adl,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_2plus,0.910548896465036,31900,2364,1.819647809786294,1.4559250685175351,2.2742366508130343
share,incident_any_adl,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_1,75.695145029717,31912,2366,1.1084432467641536,0.9462860680034288,1.2983879535385978
share,incident_any_adl,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_2plus,95.71353853493632,31912,2366,1.0256619051476663,0.7363945421219925,1.4285580398786657
share,incident_any_adl,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_1,1.499731696375312,31912,2366,1.5177848532120763,1.3931681992638325,1.6535482663595775
share,incident_any_adl,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_2plus,1.2756999693439637,31912,2366,1.7924436777771091,1.43233732807806,2.243084973784914
share,incident_any_adl,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_1,74.26145420816297,31547,2327,1.113206585120874,0.9497657539124054,1.3047731991300762
share,incident_any_adl,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_2plus,89.33609224631887,31547,2327,1.067516150215994,0.765594988878901,1.4885033830233614
share,incident_any_adl,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_1,1.919207456412663,31547,2327,1.5048191621718332,1.3795810208813415,1.6414264016134992
share,incident_any_adl,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_2plus,1.440545923268698,31547,2327,1.8291374140996748,1.4618097829731005,2.288768154810476
share,incident_any_adl,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_1,75.73204038318394,31914,2367,1.108302274315022,0.946185677001697,1.2981954399735085
share,incident_any_adl,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_2plus,93.92148627242544,31914,2367,1.0373327092981388,0.7456018696291858,1.4432087600785914
share,incident_any_adl,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_1,0.0093220438213566,31914,2367,1.52758077944572,1.402194319037819,1.664179497841095
share,incident_any_adl,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_2plus,-0.1456013741962703,31914,2367,1.8291769030830796,1.4635888825275836,2.2860846940804413
share,incident_any_adl,fi_change,base_same_set_fi_change,current_state_held,loss_1,66.0982914751383,22638,1691,1.1589533139776396,0.9595379120623124,1.3998121044460905
share,incident_any_adl,fi_change,base_same_set_fi_change,current_state_held,loss_2plus,98.3093510307058,22638,1691,1.0086915351851813,0.6691775331638707,1.5204614063232136
share,incident_any_adl,fi_change,plus_fi_change,unconditional,loss_1,-0.4122953274403742,22638,1691,1.5479420279615437,1.3984146490976366,1.7134578241695748
share,incident_any_adl,fi_change,plus_fi_change,unconditional,loss_2plus,-0.6397818128604201,22638,1691,1.673886563477074,1.2518347643842425,2.2382316796955997
share,incident_any_adl,joint_context,base_same_set_joint_context,current_state_held,loss_1,66.65690948425433,22367,1660,1.1561311365211555,0.956078981738158,1.3980426621278503
share,incident_any_adl,joint_context,base_same_set_joint_context,current_state_held,loss_2plus,98.63160677108114,22367,1660,1.0070904149847404,0.6647570531127763,1.5257169505835568
share,incident_any_adl,joint_context,plus_joint_context,unconditional,loss_1,2.5877730555506138,22367,1660,1.5278332907634444,1.3779040756912546,1.6940762463410362
share,incident_any_adl,joint_context,plus_joint_context,unconditional,loss_2plus,2.161184353534378,22367,1660,1.657265763340671,1.2341368068773075,2.2254662489895143
share,incident_any_adl,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_1,73.7130996244184,31512,2320,1.116639123686482,0.952543486052447,1.3090036841411574
share,incident_any_adl,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_2plus,90.41941165388818,31512,2320,1.0598419649817827,0.7589378986593073,1.480048621528503
share,incident_any_adl,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_1,3.991814291068641,31512,2320,1.4962117099668233,1.371414134767443,1.6323657634033824
share,incident_any_adl,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_2plus,3.0138863661141584,31512,2320,1.8010284044575369,1.4369697511537562,2.257321917220917
share,incident_any_iadl,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_1,167.5761177440167,32987,1955,0.783042203342172,0.6500428535810372,0.9432533391254716
share,incident_any_iadl,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_2plus,106.94917823776298,32987,1955,0.9307643281273222,0.6526160816642771,1.327460751970811
share,incident_any_iadl,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_1,0.8946828111134835,32987,1955,1.4314356002197797,1.3024411160690672,1.5732057689953207
share,incident_any_iadl,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_2plus,1.1195999326901775,32987,1955,2.7757599802182673,2.264577570484053,3.4023314406202507
share,incident_any_iadl,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_1,167.59225363745418,32999,1954,0.7829030430858483,0.6499041996941746,0.9431192707502298
share,incident_any_iadl,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_2plus,108.01546570582848,32999,1954,0.9213045289628268,0.6455442931554687,1.3148625804410854
share,incident_any_iadl,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_1,1.668518080100006,32999,1954,1.4276801149906957,1.2989866983269431,1.5691234662872828
share,incident_any_iadl,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_2plus,1.3471760073466958,32999,1954,2.742322671382447,2.2343405580897295,3.3657956065604164
share,incident_any_iadl,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_1,169.6277533577763,32639,1922,0.7789176213927389,0.6457031412737667,0.9396154705384756
share,incident_any_iadl,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_2plus,106.62678254576288,32639,1922,0.9334721776256348,0.6523310105728543,1.3357793701022087
share,incident_any_iadl,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_1,1.958416231178279,32639,1922,1.4216373374446325,1.2921626228016476,1.5640854204826378
share,incident_any_iadl,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_2plus,1.1573870495739458,32639,1922,2.79226526283503,2.274257153759648,3.42826020581979
share,incident_any_iadl,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_1,167.02779466036458,32999,1954,0.7841259128060187,0.6509277332455032,0.9445801979710312
share,incident_any_iadl,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,loss_2plus,106.76071311732964,32999,1954,0.932516249119278,0.6538154358344261,1.3300183923643296
share,incident_any_iadl,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_1,0.0275266002208112,32999,1954,1.4372237519393256,1.30774609610362,1.579520764231654
share,incident_any_iadl,incident_non_target_disease,plus_incident_non_target_disease,unconditional,loss_2plus,-0.0067893536566136,32999,1954,2.8109481035530455,2.2923814126922095,3.446821369742698
share,incident_any_iadl,fi_change,base_same_set_fi_change,current_state_held,loss_1,162.78358372889144,23393,1426,0.7953410414643901,0.6419777015601908,0.985341657039395
share,incident_any_iadl,fi_change,base_same_set_fi_change,current_state_held,loss_2plus,118.86638767277174,23393,1426,0.8437939118422753,0.5521179170340155,1.2895581608488615
share,incident_any_iadl,fi_change,plus_fi_change,unconditional,loss_1,1.58096698335991,23393,1426,1.431830758960497,1.2829796673752674,1.5979515298941471
share,incident_any_iadl,fi_change,plus_fi_change,unconditional,loss_2plus,2.9246169720362927,23393,1426,2.396317474139763,1.8480039861316504,3.1073187503711868
share,incident_any_iadl,joint_context,base_same_set_joint_context,current_state_held,loss_1,158.44234158643457,23124,1405,0.8054563912981886,0.6495730726562312,0.9987482942145284
share,incident_any_iadl,joint_context,base_same_set_joint_context,current_state_held,loss_2plus,117.89181244274928,23124,1405,0.8521174870537541,0.5556902492263065,1.3066707806260185
share,incident_any_iadl,joint_context,plus_joint_context,unconditional,loss_1,6.192144515646959,23124,1405,1.4151915770534418,1.2664961807064548,1.5813448396234873
share,incident_any_iadl,joint_context,plus_joint_context,unconditional,loss_2plus,7.468169565344822,23124,1405,2.287908965247741,1.757880790114144,2.9777488113520474
share,incident_any_iadl,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_1,168.78943897433922,32606,1920,0.7809031273719577,0.6473755690661545,0.9419720537476576
share,incident_any_iadl,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_2plus,107.02094056967408,32606,1920,0.9300847851056556,0.6496020424837617,1.3316733182941884
share,incident_any_iadl,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_1,4.341711984480401,32606,1920,1.4104377034540092,1.2818065862378158,1.5519771365533732
share,incident_any_iadl,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_2plus,3.1641769522592273,32606,1920,2.717381577253718,2.211607562020637,3.3388213909213444
share,multimorbidity_progression,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_1,77.49513332967912,35250,7416,1.0248096939871776,0.9467840252961244,1.109265556695057
share,multimorbidity_progression,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,loss_2plus,68.36195558340398,35250,7416,1.0792844063038762,0.9081975255622624,1.2826007524844911
share,multimorbidity_progression,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_1,2.7137909504700395,35250,7416,1.1117561983345987,1.0600534392254732,1.1659806938020811
share,multimorbidity_progression,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,loss_2plus,2.309909625875659,35250,7416,1.2656542676497722,1.1247814468136603,1.4241706508922
share,multimorbidity_progression,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_1,76.29928090317671,35254,7416,1.0257061434754366,0.9476473549227298,1.110194723066618
share,multimorbidity_progression,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,loss_2plus,65.23059758052754,35254,7416,1.0888783230309051,0.916558592448083,1.2935954254705826
share,multimorbidity_progression,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_1,5.740341943390958,35254,7416,1.1062140796414954,1.0547929403045624,1.160141998716587
share,multimorbidity_progression,transition_hospitalization,plus_transition_hospitalization,unconditional,loss_2plus,5.821758602739627,35254,7416,1.259401563122716,1.1195319352343285,1.416745916108196
share,multimorbidity_progression,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_1,78.07019028344027,34826,7313,1.0239908922648384,0.9454911407283288,1.1090081146964712
share,multimorbidity_progression,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,loss_2plus,64.3770066368234,34826,7313,1.0959280990006288,0.9214749539020484,1.3034086201618051
share,multimorbidity_progression,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_1,1.4689899365300307,34826,7313,1.1123988364053503,1.0600988798648614,1.1672790102313115
share,multimorbidity_progression,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,loss_2plus,1.585599416813826,34826,7313,1.2879663445954888,1.143903026992815,1.4501730178751286
share,multimorbidity_progression,fi_change,base_same_set_fi_change,current_state_held,loss_1,92.56314881950564,24940,5076,1.0088802021095258,0.9141426132072972,1.1134359644798062
share,multimorbidity_progression,fi_change,base_same_set_fi_change,current_state_held,loss_2plus,87.32602793537866,24940,5076,1.0310997214404911,0.8303616597715822,1.2803657575508929
share,multimorbidity_progression,fi_change,plus_fi_change,unconditional,loss_1,13.699016085616345,24940,5076,1.1080431097096242,1.0449847184702112,1.1749066864559832
share,multimorbidity_progression,fi_change,plus_fi_change,unconditional,loss_2plus,13.38583196011216,24940,5076,1.2328125036863822,1.0615722468538755,1.4316752098123462
share,multimorbidity_progression,joint_context,base_same_set_joint_context,current_state_held,loss_1,95.33120830565336,24618,5005,1.0056500533051598,0.9105644241178644,1.1106649929711758
share,multimorbidity_progression,joint_context,base_same_set_joint_context,current_state_held,loss_2plus,83.52855743318224,24618,5005,1.0445981529020465,0.8406132783927304,1.298082398998902
share,multimorbidity_progression,joint_context,plus_joint_context,unconditional,loss_1,16.974163158766633,24618,5005,1.1053842146616542,1.041903288242182,1.1727328973926296
share,multimorbidity_progression,joint_context,plus_joint_context,unconditional,loss_2plus,17.10977015977571,24618,5005,1.24554512702125,1.0722944682409254,1.446787901453403
share,multimorbidity_progression,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_1,78.11312907874172,34786,7303,1.024009665518858,0.9454850226301592,1.1090559553857868
share,multimorbidity_progression,joint_context_no_fi,base_same_set_joint_context_no_fi,current_state_held,loss_2plus,64.35148276294993,34786,7303,1.096376569160998,0.9216689338483076,1.3042010392888843
share,multimorbidity_progression,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_1,8.829868478292441,34786,7303,1.103879630285005,1.051901782892848,1.1584258701482648
share,multimorbidity_progression,joint_context_no_fi,plus_joint_context_no_fi,unconditional,loss_2plus,8.485022111827151,34786,7303,1.2664339199270551,1.1245167464094905,1.4262614395586484
