cohort,outcome_id,analysis_family,context_id,outcome_coding_status,context_fields,model_id,state_adjustment,n,people,events,nonevents,parameters,matrix_rank,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,model_status,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,log_rr_attenuation_percent
hrs,incident_any_adl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,54375,17187,5017,49358,20,20,13401,1658,11743,1395,194,1201,PASS,,loss_2plus,risk_ratio,2.0169733679992174,0.0718311483334165,1.75209390779067,2.3218969880147253,1.5550605500296674e-22,0.9499858783286921
hrs,incident_any_adl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,54375,17187,5017,49358,20,20,13401,1658,11743,1395,194,1201,PASS,,context_self_rated_health_worsening,risk_ratio,1.1225938863979614,0.0292978035968676,1.0599474566573832,1.188942929069578,7.909656792647721e-05,
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,54310,17183,5007,49303,19,19,13387,1655,11732,1392,194,1198,PASS,,loss_1,risk_ratio,1.45401173337171,0.028587875822977445,1.3747820944421565,1.5378074309590573,3.568617280542114e-39,
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,54310,17183,5007,49303,19,19,13387,1655,11732,1392,194,1198,PASS,,loss_2plus,risk_ratio,2.0348335794613575,0.07185969877970634,1.767509714346827,2.342588367404609,4.781754280167138e-23,
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,54310,17183,5007,49303,22,22,13387,1655,11732,1392,194,1198,PASS,,loss_1,risk_ratio,1.2838777242240151,0.04751181248493366,1.1697189766564065,1.4091777971067494,1.445039724468918e-07,33.244105197382254
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,current_state_held,54310,17183,5007,49303,22,22,13387,1655,11732,1392,194,1198,PASS,,loss_2plus,risk_ratio,1.720665744111402,0.10244719854414036,1.4076455092006872,2.1032927563130817,1.1741620849065762e-07,23.606341000158686
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,54310,17183,5007,49303,20,20,13387,1655,11732,1392,194,1198,PASS,,loss_1,risk_ratio,1.4306285469401945,0.0286090258377435,1.3526169949608076,1.513139378660192,5.988118685168605e-36,4.331128039243074
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,54310,17183,5007,49303,20,20,13387,1655,11732,1392,194,1198,PASS,,loss_2plus,risk_ratio,1.949397607138415,0.07195011544637624,1.6929977437821042,2.2446285263366974,1.734290030632433e-20,6.0378355132684
hrs,incident_any_adl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,plus_transition_hospitalization,unconditional,54310,17183,5007,49303,20,20,13387,1655,11732,1392,194,1198,PASS,,context_transition_hospitalization,risk_ratio,1.3610543061115232,0.029063718165418848,1.2856903142529423,1.4408359490995368,2.7844886668032925e-26,
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,unconditional,52532,16654,4762,47770,19,19,12876,1560,11316,1339,181,1158,PASS,,loss_1,risk_ratio,1.4489636843554115,0.02950426776937475,1.367550657152703,1.535223391981724,3.1138829913683046e-36,
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,unconditional,52532,16654,4762,47770,19,19,12876,1560,11316,1339,181,1158,PASS,,loss_2plus,risk_ratio,1.9853983957413481,0.07446970733595457,1.715769473908894,2.2973988346068603,3.280237137765586e-20,
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,52532,16654,4762,47770,22,22,12876,1560,11316,1339,181,1158,PASS,,loss_1,risk_ratio,1.2895780238742522,0.049070337625000356,1.171328947908867,1.4197646891834594,2.1873937817636351e-07,31.423483528379737
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,base_same_set_cesd_worsening,current_state_held,52532,16654,4762,47770,22,22,12876,1560,11316,1339,181,1158,PASS,,loss_2plus,risk_ratio,1.6987804828913549,0.10563101478581706,1.381096357901516,2.0895393087832406,5.258851475226398e-07,22.733232932550457
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,52532,16654,4762,47770,20,20,12876,1560,11316,1339,181,1158,PASS,,loss_1,risk_ratio,1.4296768559324557,0.02950624262884842,1.349342276305149,1.5147942433004105,8.868280304645588e-34,3.6133766145212407
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,52532,16654,4762,47770,20,20,12876,1560,11316,1339,181,1158,PASS,,loss_2plus,risk_ratio,1.9340009699726233,0.07450881522149215,1.6712240202348234,2.2380959743083935,8.556374252873243e-19,3.824431189542605
hrs,incident_any_adl,clinical_context_graded,cesd_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,cesd_worsening,plus_cesd_worsening,unconditional,52532,16654,4762,47770,20,20,12876,1560,11316,1339,181,1158,PASS,,context_cesd_worsening,risk_ratio,1.3060509873208488,0.02897936685361842,1.233936611182296,1.3823799099755876,3.149838729345728e-20,
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,20433,12335,1737,18696,18,18,4944,538,4406,529,73,456,PASS,,loss_1,risk_ratio,1.3821119284789098,0.048993666897200444,1.2555665308052326,1.5214115190045732,3.969950579956315e-11,
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,unconditional,20433,12335,1737,18696,18,18,4944,538,4406,529,73,456,PASS,,loss_2plus,risk_ratio,2.0962067381835716,0.11441556346365712,1.6751102978381511,2.6231602151076765,9.879566825538991e-11,
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,20433,12335,1737,18696,21,21,4944,538,4406,529,73,456,PASS,,loss_1,risk_ratio,1.2305908687641358,0.08230527894224127,1.0472619092250501,1.4460125713979781,0.011701043006370527,35.88186518261708
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,base_same_set_bmi_or_weight_loss,current_state_held,20433,12335,1737,18696,21,21,4944,538,4406,529,73,456,PASS,,loss_2plus,risk_ratio,1.828528479741939,0.17028224599047453,1.3096559440729405,2.552973104393555,0.00039383097321154674,18.458645605476608
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,20433,12335,1737,18696,19,19,4944,538,4406,529,73,456,PASS,,loss_1,risk_ratio,1.3764985470584679,0.04907222032502728,1.250274597999746,1.515465684966638,7.431092726883193e-11,1.2575903421179935
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,20433,12335,1737,18696,19,19,4944,538,4406,529,73,456,PASS,,loss_2plus,risk_ratio,2.0879475326405794,0.11461314286577307,1.6678642395834882,2.6138367833514904,1.334512091616716e-10,0.5334005898763863
hrs,incident_any_adl,clinical_context_graded,bmi_or_weight_loss,PASS_STRICT_COMPLETE_ITEM_COUNTS,bmi_or_weight_loss,plus_bmi_or_weight_loss,unconditional,20433,12335,1737,18696,19,19,4944,538,4406,529,73,456,PASS,,context_bmi_or_weight_loss,risk_ratio,1.1870897981721626,0.0840702434638175,1.006752812886278,1.3997300736457998,0.04134858721782617,
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,54427,17198,5028,49399,19,19,13419,1663,11756,1396,195,1201,PASS,,loss_1,risk_ratio,1.4550521136887091,0.02852860870669567,1.3759256042298453,1.5387290177909287,1.7903343912835612e-39,
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,unconditional,54427,17198,5028,49399,19,19,13419,1663,11756,1396,195,1201,PASS,,loss_2plus,risk_ratio,2.040885047530725,0.07172325615586098,1.7732403191118618,2.348926838817121,2.6164100291724378e-23,
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,54427,17198,5028,49399,22,22,13419,1663,11756,1396,195,1201,PASS,,loss_1,risk_ratio,1.2888188011472068,0.04741070364568174,1.174453425107934,1.4143207952566275,8.71492573146041e-08,32.347221812942784
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,base_same_set_incident_non_target_disease,current_state_held,54427,17198,5028,49399,22,22,13419,1663,11756,1396,195,1201,PASS,,loss_2plus,risk_ratio,1.7352825265623533,0.10216383913159403,1.4203918644721505,2.1199821840092383,6.85372723275064e-08,22.73858410823322
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,54427,17198,5028,49399,20,20,13419,1663,11756,1396,195,1201,PASS,,loss_1,risk_ratio,1.4556705569054513,0.028534902939669784,1.3764934350002154,1.5394020170107785,1.5277216440523363e-39,-0.11330509152383735
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,54427,17198,5028,49399,20,20,13419,1663,11756,1396,195,1201,PASS,,loss_2plus,risk_ratio,2.045045821267835,0.07170893801553736,1.7769053073998349,2.353649569095447,1.927273504904373e-23,-0.2854894959144383
hrs,incident_any_adl,clinical_context_graded,incident_non_target_disease,PASS_STRICT_COMPLETE_ITEM_COUNTS,incident_non_target_disease,plus_incident_non_target_disease,unconditional,54427,17198,5028,49399,20,20,13419,1663,11756,1396,195,1201,PASS,,context_incident_non_target_disease,risk_ratio,0.9516308091996097,0.03592830668100723,0.8869237076949521,1.0210587327420677,0.16761182717703016,
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,unconditional,39248,14817,3624,35624,17,17,9613,1197,8416,1020,143,877,PASS,,loss_1,risk_ratio,1.4590205809662908,0.03373445857982692,1.365672596273318,1.5587491917844551,4.1607950388739684e-29,
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,unconditional,39248,14817,3624,35624,17,17,9613,1197,8416,1020,143,877,PASS,,loss_2plus,risk_ratio,2.0275041760255923,0.08287417524983366,1.7235311283877566,2.385087867630542,1.480541170616898e-17,
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,current_state_held,39248,14817,3624,35624,20,20,9613,1197,8416,1020,143,877,PASS,,loss_1,risk_ratio,1.2975782146006003,0.05666799671656851,1.1611749525296298,1.4500047726125218,4.287325083920191e-06,31.04195566053256
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,base_same_set_fi_change,current_state_held,39248,14817,3624,35624,20,20,9613,1197,8416,1020,143,877,PASS,,loss_2plus,risk_ratio,1.7282209137674007,0.12076278030382818,1.3639730562687817,2.1897408552581163,5.889795284640657e-06,22.596463355214574
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,39248,14817,3624,35624,18,18,9613,1197,8416,1020,143,877,PASS,,loss_1,risk_ratio,1.4627132214903455,0.03374468202064203,1.3691015482906388,1.5627255487322524,1.851600083502569e-29,-0.6691206968427516
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,39248,14817,3624,35624,18,18,9613,1197,8416,1020,143,877,PASS,,loss_2plus,risk_ratio,2.042509236220427,0.08290280872433227,1.7361891200789168,2.402874163763983,7.015270921945049e-18,-1.043215193713727
hrs,incident_any_adl,clinical_context_graded,fi_change,PASS_STRICT_COMPLETE_ITEM_COUNTS,fi_change,plus_fi_change,unconditional,39248,14817,3624,35624,18,18,9613,1197,8416,1020,143,877,PASS,,context_fi_change,risk_ratio,0.9761667733741951,0.015201188141175586,0.9475120597989842,1.0056880644262685,0.11254919358982765,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,unconditional,16981,11185,1454,15527,17,17,4131,454,3677,454,66,388,PASS,,loss_1,risk_ratio,1.3900405862949539,0.05370290956626309,1.2511675769057307,1.5443277680882566,8.651020225970138e-10,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,unconditional,16981,11185,1454,15527,17,17,4131,454,3677,454,66,388,PASS,,loss_2plus,risk_ratio,2.2153061225777217,0.12054418043668717,1.7491471846013331,2.805699405935858,4.158075544918547e-11,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,current_state_held,16981,11185,1454,15527,20,20,4131,454,3677,454,66,388,PASS,,loss_1,risk_ratio,1.291453112018971,0.09009950375436099,1.0823950724716571,1.5408894432001936,0.004529367909449384,22.33755190890821
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,base_same_set_joint_context,current_state_held,16981,11185,1454,15527,20,20,4131,454,3677,454,66,388,PASS,,loss_2plus,risk_ratio,2.0680701158180375,0.18187617105891685,1.4479447197757842,2.9537826586376283,6.466339493887742e-05,8.64666205702675
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,loss_1,risk_ratio,1.3526865367021834,0.053778148571260904,1.2173658776369982,1.5030492477142992,1.9386751507436084e-08,8.271356906935628
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,loss_2plus,risk_ratio,2.139068974937818,0.12202207793669054,1.684067162683393,2.717003324410613,4.6222943302100955e-10,4.402858472274184
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_self_rated_health_worsening,risk_ratio,1.0779723709917384,0.055210515093939115,0.9674139690877136,1.2011656537452702,0.1738554785900941,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_transition_hospitalization,risk_ratio,1.260321911215068,0.053299202948049865,1.1353064962650532,1.3991035241270786,1.41892258257385e-05,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_cesd_worsening,risk_ratio,1.3563934242825173,0.052465359668119355,1.2238468674280616,1.5032952000794313,6.243342514549871e-09,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_bmi_or_weight_loss,risk_ratio,1.1075435802405065,0.09866201397118331,0.9128082687967385,1.3438230393650243,0.3005298273281395,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_incident_non_target_disease,risk_ratio,0.9195795186110106,0.06928786763813481,0.8028073685493934,1.053336733289874,0.2262764641158691,
hrs,incident_any_adl,clinical_context_graded,joint_context,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease;fi_change,plus_joint_context,unconditional,16981,11185,1454,15527,23,23,4131,454,3677,454,66,388,PASS,,context_fi_change,risk_ratio,0.9432761415153683,0.024602603842186606,0.8988703922735194,0.9898756114345025,0.017616658178940675,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,unconditional,20153,12188,1708,18445,18,18,4858,530,4328,524,72,452,PASS,,loss_1,risk_ratio,1.3924577324052643,0.04941325418572133,1.2639252294352783,1.534061106922858,2.0837522175607462e-11,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,unconditional,20153,12188,1708,18445,18,18,4858,530,4328,524,72,452,PASS,,loss_2plus,risk_ratio,2.088805280498869,0.11532414877818223,1.6662258324550387,2.6185571096393936,1.6900939325928832e-10,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,current_state_held,20153,12188,1708,18445,21,21,4858,530,4328,524,72,452,PASS,,loss_1,risk_ratio,1.240743789085764,0.08282425904752676,1.054828785275517,1.4594265644284652,0.009202383018638988,34.84435041679353
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,base_same_set_joint_context_no_fi,current_state_held,20153,12188,1708,18445,21,21,4858,530,4328,524,72,452,PASS,,loss_2plus,risk_ratio,1.8242605096082951,0.17149190316462967,1.3035049487076582,2.5530600480003875,0.0004556522935254974,18.384331179899355
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,loss_1,risk_ratio,1.3429555169640361,0.049438123733050836,1.2189329597349565,1.4795969754860836,2.454114490648738e-09,10.93349042110194
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,loss_2plus,risk_ratio,1.964516543010586,0.11659573548015638,1.5631808295956904,2.4688923857647747,6.982479748095226e-09,8.328364041391188
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,context_self_rated_health_worsening,risk_ratio,1.098299568029072,0.05062531996672106,0.9945542150051991,1.2128669537904881,0.06401151728978725,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,context_transition_hospitalization,risk_ratio,1.2888969231718312,0.04907857437429746,1.1706914018984462,1.419037737757232,2.3280784955100966e-07,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,context_cesd_worsening,risk_ratio,1.3769425740016263,0.04823845031403967,1.252723385647962,1.5134792515408715,3.3359116359738595e-11,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,context_bmi_or_weight_loss,risk_ratio,1.1349196590152917,0.08583810289599239,0.9591788484448482,1.3428597122504697,0.14036713923025634,
hrs,incident_any_adl,clinical_context_graded,joint_context_no_fi,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening;transition_hospitalization;cesd_worsening;bmi_or_weight_loss;incident_non_target_disease,plus_joint_context_no_fi,unconditional,20153,12188,1708,18445,23,23,4858,530,4328,524,72,452,PASS,,context_incident_non_target_disease,risk_ratio,0.8911890589728645,0.06153254946855635,0.789938434590619,1.005417516169521,0.06118467612718953,
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,51018,16390,3595,47423,19,19,12592,1192,11400,1266,124,1142,PASS,,loss_1,risk_ratio,1.4505308097809522,0.03458352184770161,1.355468441504529,1.552260138043763,5.6420163883773086e-27,
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,base_same_set_self_rated_health_worsening,unconditional,51018,16390,3595,47423,19,19,12592,1192,11400,1266,124,1142,PASS,,loss_2plus,risk_ratio,2.0152649497025448,0.09004966827430327,1.6892025755688327,2.4042662947823032,7.148623961900307e-15,
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,51018,16390,3595,47423,22,22,12592,1192,11400,1266,124,1142,PASS,,loss_1,risk_ratio,1.1496508031983281,0.05703808183630817,1.0280519088261082,1.2856325229761543,0.014485117880606373,62.504124453295205
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,base_same_set_self_rated_health_worsening,current_state_held,51018,16390,3595,47423,22,22,12592,1192,11400,1266,124,1142,PASS,,loss_2plus,risk_ratio,1.3938976619985828,0.12480990177726134,1.09142150982395,1.7802019427292761,0.007793723789655523,52.60740972756711
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,51018,16390,3595,47423,20,20,12592,1192,11400,1266,124,1142,PASS,,loss_1,risk_ratio,1.444542721451087,0.034607144335977724,1.3498102934858898,1.5459236636197176,2.2161301514222288e-26,1.1122400054126678
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,51018,16390,3595,47423,20,20,12592,1192,11400,1266,124,1142,PASS,,loss_2plus,risk_ratio,2.0056888325566247,0.09008752016590878,1.68105111953822,2.3930192522327367,1.112558019462121e-14,0.679716262397973
hrs,incident_any_iadl,clinical_context_graded,self_rated_health_worsening,PASS_STRICT_COMPLETE_ITEM_COUNTS,self_rated_health_worsening,plus_self_rated_health_worsening,unconditional,51018,16390,3595,47423,20,20,12592,1192,11400,1266,124,1142,PASS,,context_self_rated_health_worsening,risk_ratio,1.1507201422242246,0.034881533318686576,1.0746783505173851,1.2321424778707484,5.70462569884929e-05,
hrs,incident_any_iadl,clinical_context_graded,transition_hospitalization,PASS_STRICT_COMPLETE_ITEM_COUNTS,transition_hospitalization,base_same_set_transition_hospitalization,unconditional,50960,16386,3587,47373,19,19,12573,1190,11383,1266,123,1143,PASS,,loss_1,risk_ratio,1.451747505746522,0.03461845799785683,1.3565125112936929,1.5536685455494086,4.880182343314332e-27,
